-BEGIN HEADER-,,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,,,
Dates (month/day/year): 02/01/1981 through 12/31/2023 ,,,,,,,,,,,,
Location: Latitude  22.8199   Longitude 83.2828 ,,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 630.4 meters,,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,,
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) ,,,,,,,,,,,,
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) ,,,,,,,,,,,,
TS                    MERRA-2 Earth Skin Temperature (C) ,,,,,,,,,,,,
T2M_RANGE             MERRA-2 Temperature at 2 Meters Range (C) ,,,,,,,,,,,,
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) ,,,,,,,,,,,,
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) ,,,,,,,,,,,,
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) ,,,,,,,,,,,,
QV2M                  MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,,
YEAR,DOY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,ALLSKY_SFC_LW_DWN,QV2M,RH2M,PRECTOTCORR
1998,23-08-1998,25.67,23.55,24.61,25.83,5.98,29.04,23.06,425.1,19.53,88.62,0.22
1998,24-08-1998,25.73,23.6,24.67,26.02,6.77,29.52,22.75,435.1,19.59,88.69,3.7
1998,25-08-1998,25.8,23.57,24.69,26.14,6.8,29.81,23.01,435.2,19.59,88.19,4.41
1998,26-08-1998,25.15,23.34,24.25,25.35,5.77,28.55,22.79,432.2,19.29,90.12,9.77
1998,27-08-1998,24.87,22.77,23.82,25.29,6.55,28.58,22.04,430.6,18.62,88.75,14.89
1998,28-08-1998,24.88,22.81,23.85,25.08,6.63,28.79,22.15,433,18.68,88.81,8.75
1998,29-08-1998,24.87,22.9,23.88,24.83,5.04,27.8,22.76,433.3,18.8,89.25,1.79
1998,30-08-1998,25.88,23.93,24.9,26.11,7.04,30.1,23.06,427.3,20.08,89.5,4.48
1998,31-08-1998,24.99,23.73,24.36,24.99,4.09,27.39,23.3,424,19.84,92.88,22.88
1998,01-09-1998,25.24,23.44,24.34,25.42,6.3,28.91,22.62,428.1,19.47,90.25,14.99
1998,02-09-1998,25.26,23.32,24.29,25.42,5.87,28.58,22.72,426.1,19.29,89.44,7.35
1998,03-09-1998,25.34,22.78,24.06,25.49,6.84,29.01,22.16,427.8,18.62,86.44,3.34
1998,04-09-1998,25,23.55,24.27,24.85,4.47,27.73,23.26,425,19.53,91.81,1.11
1998,05-09-1998,25.54,23.8,24.67,25.56,5.98,29.23,23.26,425.3,19.84,90.56,2.18
1998,06-09-1998,24.84,23.62,24.23,24.88,5.48,28.25,22.78,422.2,19.65,93.06,24.11
1998,07-09-1998,24.36,22.95,23.65,24.3,5.16,27.44,22.3,429.3,18.86,92.06,15.46
1998,08-09-1998,24.19,22.31,23.25,24.07,5.38,27.26,21.87,424,18.19,89.62,16.17
1998,09-09-1998,24.73,22.74,23.73,24.84,5.7,27.91,22.22,428,18.62,89.12,13.36
1998,10-09-1998,24.53,22.65,23.59,24.59,5.33,27.64,22.31,415.3,18.55,89.62,15.85
1998,11-09-1998,23.73,22.98,23.36,23.59,3.09,25.48,22.37,417.3,18.98,95.5,16.22
1998,12-09-1998,24.16,23.3,23.73,23.92,2.94,25.96,23.02,423.6,19.35,94.88,35.87
1998,13-09-1998,24.26,22.81,23.54,24.23,4.84,27.16,22.33,432.3,18.74,91.75,50.61
1998,14-09-1998,23.42,22.26,22.84,23.27,3.32,25.48,22.15,430.5,18.13,93.25,32.59
1998,15-09-1998,24.51,22.8,23.65,24.57,5.73,28.08,22.34,422.8,18.74,90.56,5.86
1998,16-09-1998,24.89,22.82,23.85,25.18,7.51,29.07,21.57,415.3,18.74,88.94,0.44
1998,17-09-1998,25.93,22.77,24.35,26.31,8.62,30.2,21.58,414.3,18.68,83.94,0.13
1998,18-09-1998,24.83,23.26,24.05,24.75,4.57,27.6,23.04,423.2,19.23,91.19,2.27
1998,19-09-1998,25.15,23.31,24.23,25.2,6.5,28.87,22.37,415.7,19.29,89.94,2.34
1998,20-09-1998,25.19,23.09,24.14,25.3,6.93,29.3,22.37,416.4,18.98,88.88,0.51
1998,21-09-1998,24.71,22.77,23.74,24.81,6.07,28.05,21.99,427.6,18.68,89.44,0.95
1998,22-09-1998,25.2,23.29,24.25,25.32,6.1,28.81,22.7,422.5,19.23,89.56,0.76
1998,23-09-1998,24.72,22.69,23.7,24.53,4.66,27.11,22.45,416.8,18.49,88.75,1.96
1998,24-09-1998,25.94,22.79,24.37,26.01,7.51,29.62,22.12,420.8,18.62,83.44,0.18
1998,25-09-1998,25.95,23.21,24.58,25.84,5.87,29.01,23.14,415.9,19.04,85.31,0.17
1998,26-09-1998,25.62,23.34,24.48,25.69,6.84,29.38,22.55,413,19.23,87.75,0.03
1998,27-09-1998,25.89,22.3,24.09,25.68,8.24,30.05,21.8,411.8,18.01,81.56,0
1998,28-09-1998,25.91,22.71,24.31,25.76,7.15,29.41,22.26,423.8,18.49,83.06,2.89
1998,29-09-1998,25.5,22.76,24.13,25.44,5.61,28.71,23.1,429.4,18.55,85.38,3.4
1998,30-09-1998,23.95,22.45,23.2,23.94,4.62,26.72,22.09,433.9,18.25,91.5,30.76
1998,01-10-1998,23.6,22.26,22.93,23.66,4.55,26.48,21.92,436.2,18.01,92.31,23.03
1998,02-10-1998,24.52,22.64,23.58,24.71,5.91,28.11,22.19,419.8,18.43,89.75,4.22
1998,03-10-1998,24.15,22.35,23.25,24.37,6.74,28.14,21.4,421.3,18.13,90.25,10.48
1998,04-10-1998,23.76,21.66,22.71,24.12,7.82,28.26,20.44,416.3,17.4,88.88,2.55
1998,05-10-1998,24.04,21.89,22.97,24.35,7.49,28.1,20.61,411.4,17.58,88.5,0.14
1998,06-10-1998,24.7,22.43,23.57,25.02,7.94,29.11,21.18,414.8,18.19,87.94,0
1998,07-10-1998,24.29,21.56,22.92,24.32,7.18,28.59,21.41,398.1,17.21,85.56,0
1998,08-10-1998,24.9,20.55,22.73,24.19,10.1,29.58,19.48,395.1,16.24,77.69,0
1998,09-10-1998,25.29,21.54,23.41,24.91,8.57,29.77,21.2,404.1,17.27,80.38,0
1998,10-10-1998,25.04,21.91,23.48,24.93,8.65,29.65,21,402.7,17.64,83.56,0
1998,11-10-1998,24.55,21.87,23.21,24.47,8.76,29.26,20.5,402.3,17.58,85.75,0.01
1998,12-10-1998,25.14,22.27,23.71,24.98,8.51,29.3,20.79,409.7,18.01,84.81,0.24
1998,13-10-1998,25.22,22.82,24.02,25.02,6.49,28.89,22.4,404.1,18.62,87.06,0.73
1998,14-10-1998,24.87,22.54,23.71,24.94,8.18,29.55,21.37,413.1,18.31,87.69,0.11
1998,15-10-1998,24.38,22.12,23.25,24.58,7.2,28.44,21.25,431.1,17.88,88,0.12
1998,16-10-1998,24,22.63,23.31,23.92,5.62,27.13,21.52,435.4,18.49,92.25,4.11
1998,17-10-1998,23.88,22.09,22.99,23.73,4.51,26.53,22.01,426.3,17.82,90,5.38
1998,18-10-1998,23.79,21.77,22.78,23.91,7,27.93,20.94,428.4,17.52,89.06,0.4
1998,19-10-1998,22.71,20.98,21.84,22.9,6.88,26.12,19.23,427.9,16.72,90.31,0.48
1998,20-10-1998,21.65,19.43,20.54,21.71,7.49,26.14,18.65,427.2,15.14,87.62,0.5
1998,21-10-1998,22.9,21.19,22.05,22.99,7.94,27.28,19.34,419.3,16.91,90.38,8.82
1998,22-10-1998,23.46,22.13,22.8,23.31,4.77,26.55,21.78,423.9,17.88,92.44,8.49
1998,23-10-1998,22.74,20.95,21.84,22.9,5.95,26.35,20.39,435.6,16.6,90.19,2.01
1998,24-10-1998,23.23,21.18,22.2,23.55,8.31,27.97,19.65,401.2,16.78,89.12,0.23
1998,25-10-1998,22.95,20.8,21.88,23.01,7.95,27.65,19.7,392.5,16.42,88.38,0
1998,26-10-1998,22.14,19.16,20.65,21.8,8.82,27.28,18.46,388.1,14.83,84.25,0
1998,27-10-1998,21.07,16.44,18.76,20.3,10.55,27.09,16.54,382.2,12.45,76.12,0
1998,28-10-1998,20.19,14.09,17.14,19.08,10.34,26.01,15.66,381,10.68,69.25,0
1998,29-10-1998,18.97,12.53,15.75,17.9,11.62,25.31,13.69,393.2,9.7,67.88,0
1998,30-10-1998,18.48,15.69,17.08,18.37,6.58,22.22,15.64,417,11.9,84.25,0.56
1998,31-10-1998,21.51,19.8,20.65,21.58,8.52,26.2,17.69,423.3,15.44,90.44,7.28
1998,01-11-1998,22.16,20.75,21.46,22.26,5.26,25.37,20.1,421.3,16.3,91.94,15.02
1998,02-11-1998,22.89,20.74,21.81,22.94,8.7,27.96,19.26,408.8,16.3,88.44,0.41
1998,03-11-1998,21.48,19.08,20.28,21.69,10.17,26.53,16.36,377.6,14.77,87,0.01
1998,04-11-1998,19.13,14.2,16.66,18.62,10.73,25.18,14.45,370.9,10.8,74.94,0
1998,05-11-1998,19.7,15.99,17.85,18.98,8.95,24.38,15.43,375.3,12.08,80.12,0
1998,06-11-1998,21.22,18.01,19.62,20.89,10.34,26.51,16.17,394.3,13.79,83,0
1998,07-11-1998,21.94,18.31,20.13,21.37,8.26,26.08,17.83,385.6,14.04,80.62,0
1998,08-11-1998,22.04,18.63,20.33,21.3,8.63,26.43,17.79,386.5,14.34,81.56,3.88
1998,09-11-1998,21.08,19.11,20.09,20.79,5.64,24.34,18.7,414.5,14.71,88.81,4.77
1998,10-11-1998,21.09,19.37,20.23,21.23,7.95,25.58,17.65,398.3,15.01,90.44,0.51
1998,11-11-1998,18.88,16.12,17.5,18.93,8.63,23.89,15.25,364.6,12.15,84.75,0
1998,12-11-1998,18.44,15.85,17.15,18.42,11.02,24.3,13.29,350.4,11.96,85.88,0
1998,13-11-1998,18.61,15.65,17.12,18.38,10.97,24.8,13.83,354.1,11.84,83.12,0
1998,14-11-1998,18.05,14.3,16.17,17.66,11.77,24.31,12.54,371.7,10.86,80.69,0.01
1998,15-11-1998,18.2,14.07,16.14,17.81,8.32,22.9,14.58,402.2,10.68,77.88,0.03
1998,16-11-1998,18.72,17.42,18.07,18.6,6.34,22.1,15.76,407.2,13.43,92.12,22.65
1998,17-11-1998,19.18,17.88,18.53,19.23,6.38,22.63,16.26,410.3,13.73,92.44,8.81
1998,18-11-1998,20.23,18.27,19.26,20.19,8.17,24.86,16.69,398.1,14.04,89.12,0.54
1998,19-11-1998,21.08,18.85,19.97,21.14,9.41,26.26,16.84,395.6,14.53,87.44,0.01
1998,20-11-1998,20.78,18.82,19.8,20.98,7.58,25.3,17.71,388.4,14.47,89.19,0
1998,21-11-1998,19.27,15.8,17.54,18.96,8.25,24.14,15.9,389.1,11.96,81.81,0
1998,22-11-1998,18.28,14.75,16.51,17.97,10.86,24.61,13.75,390.1,11.23,80.81,0
1998,23-11-1998,17.37,12.28,14.83,16.77,12.05,24.14,12.09,354.5,9.58,73.56,0
1998,24-11-1998,17.08,10.91,13.99,16.14,12.72,24.4,11.67,341.1,8.73,68.81,0
1998,25-11-1998,16.38,8.74,12.56,14.52,10.22,22.64,12.41,339.3,7.51,62.06,0
1998,26-11-1998,15.63,8.65,12.15,13.8,11.62,23,11.37,337.1,7.51,64.44,0
1998,27-11-1998,14.62,6.94,10.78,12.9,12.47,22.33,9.87,335,6.65,61.62,0
1998,28-11-1998,14.2,6.81,10.51,12.2,12.34,21.64,9.3,335.4,6.65,62.38,0
1998,29-11-1998,15.04,7.8,11.42,12.62,12.16,22.49,10.33,338.4,7.14,63.06,0
1998,30-11-1998,15.53,7.45,11.49,12.73,11.56,22.42,10.86,342.8,6.96,59.5,0
1998,01-12-1998,15.81,6.31,11.06,13.13,13.92,23.06,9.14,337.9,6.41,54.25,0
1998,02-12-1998,15.51,5.94,10.73,13.11,13.46,23.54,10.08,338,6.23,54.5,0
1998,03-12-1998,15.3,6.48,10.89,13.19,14.34,23.55,9.21,324.6,6.47,57.31,0
1998,04-12-1998,14.72,6.14,10.43,12.49,13.14,22.44,9.3,332.1,6.29,57.75,0
1998,05-12-1998,15.68,5.83,10.76,12.52,12.29,22.78,10.49,337.2,6.23,52.62,0
1998,06-12-1998,14.76,7.31,11.04,12.66,14.91,22.95,8.05,336.8,6.9,62.12,0
1998,07-12-1998,14.98,7.51,11.25,12.73,11.66,22.15,10.48,340.6,6.96,62.38,0
1998,08-12-1998,14.62,8.06,11.33,12.9,12.55,22.44,9.9,336.6,7.2,66.25,0
1998,09-12-1998,14.58,7.33,10.95,13.25,11.48,21.84,10.36,336.9,6.77,63.88,0
1998,10-12-1998,14.45,5.23,9.84,12.21,12.28,21.72,9.44,330,5.92,55.94,0
1998,11-12-1998,14.5,6.18,10.33,12.59,13.7,22.51,8.82,326.5,6.29,59.56,0
1998,12-12-1998,13.94,7.11,10.52,12.53,12.9,21.62,8.73,309.5,6.65,66.06,0
1998,13-12-1998,14.11,8.53,11.32,13.25,13.97,21.63,7.66,314.8,7.45,71.31,0
1998,14-12-1998,15.21,10.8,13.01,14.63,12.79,22.39,9.6,339.2,8.61,77.12,0
1998,15-12-1998,16.41,9.24,12.83,14.8,11.9,23.3,11.39,337.9,7.75,64.56,0
1998,16-12-1998,16.01,9.46,12.74,14.58,11.92,22.78,10.86,318.7,7.87,66.44,0
1998,17-12-1998,15.85,9.68,12.76,13.9,12.03,22.86,10.83,312.3,8,68.31,0
1998,18-12-1998,14.35,6.26,10.3,12.46,12.91,21.92,9.01,308,6.35,60.75,0
1998,19-12-1998,12.93,5.1,9.01,11.52,12.41,20.67,8.26,312.3,5.86,61.56,0
1998,20-12-1998,14.09,5.98,10.04,11.75,14.23,21.33,7.09,320.5,6.23,60.31,0
1998,21-12-1998,14.45,7.58,11.02,11.84,11.27,21.13,9.86,319.4,6.96,64.69,0
1998,22-12-1998,15.8,7.84,11.82,12.56,12.64,22.53,9.89,323.6,7.08,60.62,0
1998,23-12-1998,15.57,6.23,10.9,12.87,12.55,22.76,10.19,324.2,6.35,55.5,0
1998,24-12-1998,13.58,5.37,9.48,12.27,13.3,21.67,8.37,313.4,5.92,60.56,0
1998,25-12-1998,12.71,4.4,8.56,11.29,13.7,20.98,7.29,313.2,5.55,59.5,0
1998,26-12-1998,12.37,3.7,8.04,10.84,14.04,20.76,6.71,309,5.31,58.12,0
1998,27-12-1998,12.73,2.86,7.8,10.57,13.16,20.95,7.8,308.7,5,53.06,0
1998,28-12-1998,12.33,1.58,6.95,10.07,12.84,20.72,7.87,307.5,4.58,49.88,0
1998,29-12-1998,12.81,1.75,7.28,10.23,13.23,21.42,8.19,310.6,4.7,48.81,0
1998,30-12-1998,14.06,2.08,8.07,11.03,12.59,21.23,8.63,308.5,4.76,45.31,0
1998,31-12-1998,13.74,4.02,8.88,11.73,13.16,21.8,8.62,313.6,5.43,54.06,0
1999,01-01-1999,12.87,3.38,8.12,11.27,14.08,21.3,7.23,308.3,5.19,55.5,0
1999,02-01-1999,11.95,2.15,7.05,10.27,13.32,19.93,6.62,306.6,4.76,53.62,0
1999,03-01-1999,12.87,2.64,7.76,10.82,14.66,20.64,5.98,303.6,4.94,51.88,0
1999,04-01-1999,14.11,5.26,9.69,11.91,13.89,21.9,8.01,300.4,5.92,56.94,0
1999,05-01-1999,13.83,7.55,10.69,12.29,13.33,21.1,7.77,331.2,6.9,68.19,0
1999,06-01-1999,13.98,8.54,11.26,13.16,11.88,21.26,9.37,317.4,7.39,72.5,0
1999,07-01-1999,14.33,11.18,12.76,13.98,14.2,22.25,8.05,328.5,8.85,81.81,0.07
1999,08-01-1999,14.45,8.91,11.68,13.73,13.59,21.94,8.34,323.7,7.69,71.81,0
1999,09-01-1999,11.83,4.47,8.15,11.85,15.19,20.55,5.36,308.5,5.55,64.56,0
1999,10-01-1999,11.65,3.6,7.62,11.09,13.48,19.88,6.4,306.7,5.25,61.25,0
1999,11-01-1999,12.05,2.83,7.44,11.22,16.16,20.63,4.47,305.8,4.94,57.44,0
1999,12-01-1999,13.02,3.75,8.39,11.68,14.38,21.19,6.8,305.4,5.31,55.88,0
1999,13-01-1999,13.65,3.53,8.59,12.26,14.36,22.19,7.83,297.7,5.19,53.69,0
1999,14-01-1999,12.35,2.17,7.26,11.7,15.47,21.11,5.64,303.5,4.7,53.38,0
1999,15-01-1999,13.54,2.27,7.9,12.28,15.41,22.65,7.24,307.7,4.76,50,0
1999,16-01-1999,14.26,1.76,8.01,12.51,15.14,22.94,7.8,310.9,4.58,45.69,0
1999,17-01-1999,13.15,1.26,7.21,12.46,15.4,22.63,7.23,303.8,4.46,47.94,0
1999,18-01-1999,12.8,0.65,6.73,12.23,16.85,22.62,5.77,307,4.27,47.19,0
1999,19-01-1999,14.73,0.41,7.57,13,16.75,24.65,7.9,316.2,4.21,41.31,0
1999,20-01-1999,16.85,1.98,9.42,14.66,16.68,26.04,9.36,321.4,4.7,39.62,0
1999,21-01-1999,17.72,3.12,10.42,15.33,16.48,26.74,10.25,323.8,5.07,40.44,0
1999,22-01-1999,19.23,2.79,11.01,15.93,13.72,27.28,13.56,325.3,4.94,35.19,0
1999,23-01-1999,18.05,5.15,11.6,16.82,15.79,27.39,11.6,322.8,5.86,45.56,0
1999,24-01-1999,19.68,5.61,12.64,17.3,14.39,27.66,13.27,338.7,6.04,41.62,0
1999,25-01-1999,17.54,5.23,11.39,16.94,15.81,26.57,10.76,337.1,5.86,47.62,0
1999,26-01-1999,15.9,4.23,10.07,15.61,16.62,25.58,8.96,328,5.49,49.5,0
1999,27-01-1999,15.14,0.94,8.04,14.68,17.77,25.26,7.49,320.4,4.39,42.12,0
1999,28-01-1999,16.98,2.37,9.67,16.15,17.59,27.25,9.65,325.3,4.88,40.94,0
1999,29-01-1999,15.73,4.53,10.13,15.57,15.68,24.65,8.97,328.3,5.62,49.19,0.01
1999,30-01-1999,15.27,-0.82,7.23,14.26,17.98,24.41,6.44,319.8,3.85,36.94,0
1999,31-01-1999,16.2,0.54,8.37,15.13,18.28,25.48,7.19,325.7,4.27,37.94,0
1999,01-02-1999,16.68,5.27,10.98,16.7,17.58,25.97,8.38,328.8,6.04,49.06,0.03
1999,02-02-1999,18.38,9.48,13.93,18.18,15.27,26.4,11.13,340.6,7.93,57.75,1.16
1999,03-02-1999,20.15,9.28,14.72,20.42,15.98,29.1,13.12,346.8,7.75,53.31,0.07
1999,04-02-1999,19.82,8.71,14.26,19.87,16.09,28.47,12.38,359.2,7.51,51.81,1.63
1999,05-02-1999,18.26,10.11,14.19,19.19,16.12,27.03,10.9,363,8.18,62.56,0.55
1999,06-02-1999,19.06,8.48,13.77,19.57,16.14,28.18,12.04,345.2,7.32,53.69,0
1999,07-02-1999,18.85,6.27,12.56,19.29,16.84,28.4,11.55,337.4,6.35,46.31,0.29
1999,08-02-1999,19.07,6.21,12.64,19.34,15.15,28.23,13.07,337.5,6.35,44.31,0.14
1999,09-02-1999,19.53,7.93,13.73,19.62,15.85,27.65,11.8,358.3,7.26,48.88,2.35
1999,10-02-1999,18.63,11.58,15.1,18.51,11.53,24.8,13.27,380.3,9.03,65.38,0.12
1999,11-02-1999,20.88,10.12,15.5,20.75,13.34,27.94,14.6,342.7,8.18,52.94,0
1999,12-02-1999,21.96,8.47,15.21,21.16,13.73,29.98,16.24,344.9,7.32,44.38,0
1999,13-02-1999,20.49,7.94,14.22,20.65,15.02,29.25,14.23,342.8,7.08,47.44,0
1999,14-02-1999,20.02,6.25,13.13,20,16.85,29.42,12.57,340.5,6.35,44.62,0
1999,15-02-1999,20.19,3.01,11.59,20.02,18.2,30.51,12.3,330.6,5.07,36.25,0
1999,16-02-1999,21.94,2.07,12.01,20.91,18.8,31.27,12.47,328.6,4.7,30.44,0
1999,17-02-1999,21.98,2.28,12.12,20.58,15.37,31.05,15.68,336.5,4.82,29.69,0
1999,18-02-1999,21.66,5.37,13.51,21.44,16.85,31.31,14.46,345.6,5.92,37.31,0
1999,19-02-1999,23.03,6.76,14.89,22.88,16.75,32.49,15.74,355.8,6.59,38.38,0
1999,20-02-1999,22.75,7.37,15.05,23.3,16.8,32.03,15.23,389.1,6.84,40.25,0.04
1999,21-02-1999,23.12,7.1,15.11,23.62,16.41,31.78,15.37,362.9,6.77,38.38,0.01
1999,22-02-1999,22.26,4.24,13.25,22.49,17.74,32.47,14.73,347.2,5.49,35.12,0
1999,23-02-1999,23.63,4.18,13.9,23.01,17.84,33.19,15.36,352.1,5.49,30.94,0
1999,24-02-1999,24.64,5.69,15.16,24.38,16.53,34.3,17.77,352,6.16,32.88,0
1999,25-02-1999,25.02,5.17,15.09,24.25,16.61,34.22,17.62,375.2,5.92,31.38,0
1999,26-02-1999,23.19,5.96,14.58,24.01,17.2,32.44,15.24,360.2,6.23,35.44,0
1999,27-02-1999,22.5,3.84,13.17,23.57,17.03,31.67,14.65,352.9,5.37,32.62,0
1999,28-02-1999,22.78,4.21,13.49,23.71,17.7,32.02,14.33,375.3,5.55,32.69,0.05
1999,01-03-1999,21.54,1.24,11.39,22.4,17.86,31.47,13.62,348,4.52,29.75,0.05
1999,02-03-1999,20.5,-4.69,7.9,20.89,19.44,31.23,11.79,333.4,2.93,21.25,0
1999,03-03-1999,22.29,-0.37,10.96,22.06,18,32.56,14.56,339.2,4.09,24.31,0
1999,04-03-1999,23.22,3.4,13.3,23.53,17.74,33.31,15.57,347.2,5.25,30.25,0
1999,05-03-1999,24.41,2.73,13.57,24.19,16.49,34.2,17.71,352,5,27.81,0
1999,06-03-1999,25.24,3.9,14.57,25.08,17.66,35.16,17.51,347.1,5.43,28.12,0
1999,07-03-1999,25.98,3.71,14.85,26.09,17.89,36,18.11,346.9,5.37,26.75,0
1999,08-03-1999,27.44,3.64,15.55,26.95,18.62,37.32,18.69,345.5,5.37,24.25,0
1999,09-03-1999,27.83,4.9,16.37,26.97,15.02,36.83,21.82,366.2,5.8,25.25,0
1999,10-03-1999,27.53,4.7,16.12,27.83,18.45,37.08,18.63,379.9,5.74,26.19,0
1999,11-03-1999,27.38,0.98,14.18,27.69,18.79,36.82,18.03,374.9,4.46,20.19,0
1999,12-03-1999,26.79,1.21,14,26.84,15.39,35.73,20.34,358.9,4.52,20.62,0
1999,13-03-1999,24.08,-0.7,11.69,25.25,16.28,33.08,16.8,364.7,3.91,21.31,0
1999,14-03-1999,23.27,-6.38,8.44,24.28,19.39,34.26,14.87,335.7,2.5,15.12,0
1999,15-03-1999,23.53,-10.26,6.64,24.03,20.59,34.84,14.25,321.4,1.77,10.31,0
1999,16-03-1999,25.29,-6.17,9.55,25.68,20.52,36.39,15.87,328.7,2.56,12.81,0
1999,17-03-1999,27.5,-0.42,13.54,26.89,17.04,37.78,20.74,362,4.09,16.62,0
1999,18-03-1999,26.19,-4.06,11.07,27.01,19.92,36.57,16.65,355.5,2.99,14.44,0
1999,19-03-1999,25.37,-5.66,9.86,26.36,19.98,36.04,16.06,344.3,2.62,14.25,0
1999,20-03-1999,25.76,-5.99,9.88,26.96,21.09,36.76,15.68,336.9,2.62,12.38,0
1999,21-03-1999,25.2,-7.83,8.69,26.38,19.17,35.77,16.6,333,2.2,11.38,0
1999,22-03-1999,24.58,-9.34,7.62,25.81,20.63,35.71,15.08,306.7,1.95,11.31,0
1999,23-03-1999,24.22,-8.1,8.06,25.29,20.46,34.95,14.49,311.9,2.14,12.44,0
1999,24-03-1999,26.15,-5.87,10.14,26.32,19.26,36.01,16.75,319,2.56,12.88,0
1999,25-03-1999,27.42,-7.09,10.16,27.32,19.43,37.73,18.31,337.9,2.32,11.12,0
1999,26-03-1999,28,0.1,14.05,29.26,18.27,37.69,19.43,341.5,4.09,17.75,0
1999,27-03-1999,26.35,-7.04,9.65,27.33,18.37,36.11,17.74,324.6,2.38,12,0
1999,28-03-1999,26.23,-10.17,8.03,26.62,20.7,37.26,16.57,318.8,1.77,8.75,0
1999,29-03-1999,27.7,-6.73,10.48,27.64,18.33,37.94,19.61,328.4,2.38,10.62,0
1999,30-03-1999,26.69,-8.54,9.08,26.74,20.92,37.82,16.9,335.6,2.01,9.94,0
1999,31-03-1999,28.84,-10.78,9.03,28.01,18.87,39.95,21.08,338.8,1.59,6.94,0
1999,01-04-1999,29.37,-10.31,9.52,29.92,21.87,40.93,19.06,320.1,1.71,6.94,0
1999,02-04-1999,29.37,-4.17,12.6,29.99,18.56,39.58,21.02,320.5,2.99,11.31,0
1999,03-04-1999,30.68,-5.65,12.51,30.59,17.3,40.28,22.99,339.1,2.56,9.5,0
1999,04-04-1999,31.48,-3.55,13.97,32.14,15.88,40.26,24.38,367.5,3.11,10.31,0
1999,05-04-1999,30.69,-6.98,11.86,32.02,19.27,39.78,20.51,367,2.38,8.38,0
1999,06-04-1999,28.84,-7.64,10.6,29.68,19.3,38.88,19.58,342.1,2.2,9.5,0
1999,07-04-1999,30.31,-5.17,12.57,30.69,19.14,40.53,21.39,346,2.69,10,0
1999,08-04-1999,32.14,-3.39,14.37,33.14,18.69,42,23.31,369.1,3.11,10.62,0
1999,09-04-1999,31.61,-0.74,15.43,33.15,18.52,41.36,22.83,361.8,3.91,13.5,0
1999,10-04-1999,31.09,-2.04,14.53,32,17.23,40.36,23.12,350.1,3.48,12.94,0
1999,11-04-1999,31.67,-1.8,14.94,32.33,17.16,41.06,23.9,342.9,3.54,12.44,0
1999,12-04-1999,31.54,-1.97,14.78,32.16,17.22,41.38,24.16,339.2,3.54,12.88,0
1999,13-04-1999,31.87,-3.63,14.12,32.19,17.07,41.63,24.56,342.8,3.05,10.81,0
1999,14-04-1999,30.73,-8.16,11.28,31.95,19.2,40.83,21.63,331,2.08,7.94,0
1999,15-04-1999,29.69,-10.1,9.79,31.23,18.65,39.63,20.98,350.5,1.71,6.81,0
1999,16-04-1999,28.3,-11.5,8.4,30.08,20.16,38.81,18.65,344.2,1.53,6.81,0
1999,17-04-1999,28.14,-12.65,7.74,29.51,19.91,38.52,18.62,315.6,1.34,6.06,0
1999,18-04-1999,29.46,-7.81,10.83,30.19,18.48,39.2,20.73,325.5,2.2,8.31,0
1999,19-04-1999,30.67,-3.63,13.52,31.8,18.7,40.49,21.79,329.3,3.05,11.44,0
1999,20-04-1999,32.11,-4.3,13.9,32.59,16.66,41.46,24.8,339.2,2.87,9.75,0
1999,21-04-1999,32.15,-6.28,12.94,33.6,18.9,42.29,23.39,369.8,2.44,8.5,0
1999,22-04-1999,31.58,-6.15,12.72,32.36,18.17,41.05,22.87,376.5,2.5,8.56,0
1999,23-04-1999,32.33,-2.38,14.98,33.1,17.39,41.76,24.37,382.9,3.36,11.31,0
1999,24-04-1999,32.13,-2.58,14.78,33.44,19.25,41.94,22.69,377,3.36,11.75,0
1999,25-04-1999,32.72,-6.45,13.13,33.78,19.43,42.71,23.29,369.9,2.44,8.69,0
1999,26-04-1999,33.19,-5.75,13.73,34.4,19.76,43.44,23.69,355.3,2.56,8.19,0
1999,27-04-1999,35.09,-5.37,14.86,35.83,17.46,44.2,26.74,363.8,2.62,7.38,0
1999,28-04-1999,34.35,-4.02,15.16,35.48,18.94,43.91,24.98,411.8,2.93,8.81,0
